TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2023-12-05,2023-12-05,CM,BSE,STK,511333,INE709A01018,VLSFINANCE,B,,,,,VLS FINANC L,206.30,209.10,200.75,201.85,202.65,203.40,,202.00,,,4061,833658.00,223,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511355,INE429D01017,INDCEMCAP,X,,,,,India Cements Capital Limited,12.24,12.60,11.55,12.00,12.00,12.00,,12.00,,,9824,119296.00,94,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511359,INE556D01017,ADMANUM,X,,,,,ADMANUM FINA,56.68,61.50,56.68,58.20,57.53,59.18,,58.20,,,2778,161790.00,43,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511391,INE661M01016,INTRGLB,X,,,,,Inter Globe Finance Ltd.,35.30,35.30,30.61,32.34,32.34,32.89,,32.34,,,3464,115866.00,61,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511401,INE410E01015,MCLTD,XT,,,,,MUNOTH COMMUNICATION LIMITED,10.00,10.60,9.90,10.60,10.00,10.12,,10.60,,,1920,19768.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511411,INE472C01027,SHRISTI,X,,,,,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPO,27.00,28.78,27.00,27.10,27.10,27.30,,27.10,,,490,13394.00,14,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511413,INE559D01011,CREST,B,,,,,CREST VENTURES LIMITED,317.10,320.00,310.35,312.10,313.00,312.35,,312.05,,,1309,410165.00,145,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511431,INE051B01021,VAKRANGEE,A,,,,,Vakrangee Softwares Ltd.,18.70,18.80,18.40,18.63,18.63,18.65,,18.60,,,1505789,28000667.00,1951,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511441,INE034B01019,GUJCRED,XT,,,,,Gujarat Credit Corporation Ltd.,20.06,22.05,20.00,21.81,22.00,21.00,,21.81,,,6821,138928.00,23,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511447,INE706F01021,SYLPH,XT,,,,,SYLPH TECH,3.83,3.83,3.69,3.69,3.69,3.76,,3.69,,,7045296,26713528.00,307,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511451,INE899D01011,DHARFIN,X,,,,,Dharani Finance Ltd.,4.90,4.90,4.90,4.90,4.90,4.88,,4.90,,,1570,7693.00,8,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511463,INE191N01012,ALEXANDER,X,,,,,Alexander Stamps And Coin Limited,15.80,16.24,14.80,15.90,15.85,15.37,,15.90,,,122418,1925342.00,264,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511473,INE841B01017,INDBANK,T,,,,,Indbank Merchant Banking Services L,32.95,32.95,32.10,32.22,32.22,32.07,,32.32,,,6776,219770.00,18,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511493,INE488C01015,SHRYDUS,X,,,,,SHRYDUS INDUSTRIES LIMITED,30.50,32.25,30.50,31.88,31.90,31.92,,31.88,,,1500,47193.00,19,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511501,INE900A01013,BHARAT,X,,,,,Bharat Bhushan Share & Commodity Brokers,34.99,34.99,31.66,32.04,32.00,32.37,,32.04,,,12069,390134.00,143,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511505,INE707C01018,CAPITALT,B,,,,,Capital Trust Ltd.,104.55,104.55,100.80,101.35,102.00,102.65,,101.95,,,2075,210626.00,189,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511507,INE697C01011,USHAKIRA,XT,,,,,Ushakiran Finance Ltd.,24.00,24.00,24.00,24.00,24.00,24.51,,24.00,,,1,24.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511509,INE380K01017,VIVOBIOT,X,,,,,Vivo Bio tech Ltd.,33.73,33.73,32.35,32.90,33.00,33.40,,32.90,,,8877,291401.00,172,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511523,INE882C01035,VEERHEALTH,X,,,,,Veerhealth Care Limited,17.25,17.49,16.61,16.89,16.75,17.18,,16.89,,,39954,679387.00,172,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511525,INE376A01032,PANINDIAC,XT,,,,,Pan India Corporation Ltd,2.03,2.05,1.90,2.01,2.00,1.99,,2.01,,,194123,382775.00,309,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511533,INE135C01012,SAHARAHOUS,XT,,,,,Sahara HousingFina Corporation Ltd.,49.47,49.47,49.47,49.47,49.47,50.47,,49.47,,,770,38091.00,18,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511535,INE026C01013,NDASEC,XT,,,,,NDA Securities ltd.,22.69,22.69,20.54,22.69,22.69,21.61,,22.69,,,1123,24828.00,10,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511543,INE777C01011,GSBFIN,XT,,,,,GSB FINANC L,12.23,12.71,11.62,12.71,12.71,12.23,,12.71,,,583,7326.00,12,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511549,INE367A01015,MORARKFI,X,,,,,MORARKA FINA,137.00,137.00,133.00,134.10,134.95,134.70,,134.10,,,726,97282.00,36,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511551,INE903D01011,MONARCH,B,,,,,Monarch Networth Capital Limited,497.00,510.70,489.50,497.05,492.75,488.15,,498.90,,,28311,14085958.00,1912,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511557,INE732K01027,PROFINC,X,,,,,Pro Fin Capital Services Ltd,1.34,1.43,1.23,1.34,1.34,1.37,,1.34,,,2819446,3732164.00,845,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511559,INE289C01025,TIMESGTY,B,,,,,TIME GUARANT,73.51,73.83,72.90,73.69,73.73,73.22,,73.62,,,705,51836.00,34,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511563,INE654D01010,SANCF,XT,,,,,SANCHAY FINV,44.12,44.12,44.12,44.12,44.12,43.26,,44.12,,,200,8824.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511571,INE754C01010,SODFC,XT,,,,,SOM DAT FI C,159.00,159.05,156.25,156.25,156.25,159.40,,156.25,,,2846,445559.00,25,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511585,INE425F01028,REGTRUS,X,,,,,Regency Trust Ltd.,1.90,1.90,1.90,1.90,1.90,1.87,,1.90,,,55,104.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511589,INE323B01016,AVONMORE,B,,,,,Avonmore Capital & Mngmt Services Ltd,78.11,83.10,78.00,81.11,81.05,79.49,,81.45,,,5093,412633.00,276,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511593,INE212B01011,LIBORDFIN,X,,,,,Libord Finance Limited,7.72,8.10,7.72,8.10,8.10,7.72,,8.10,,,923,7427.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511601,INE216B01012,YASHMGM,X,,,,,Yash Management & Satellite Ltd.,11.66,11.99,11.66,11.89,11.94,11.91,,11.89,,,4737,55824.00,43,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511605,INE420B01036,ARIHCAPM,B,,,,,Arihant Capital Markets Ltd.,67.87,70.00,67.87,69.28,69.10,69.17,,69.06,,,4988,344317.00,107,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511609,INE569B01022,ISLCONSUL,X,,,,,ISL Consulting Ltd,28.99,28.99,27.50,27.55,27.55,27.60,,27.55,,,1118,30960.00,23,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511611,INE891B01012,DCMFINSERV,T,,,,,DCM Financial Services Ltd.,4.65,4.65,4.50,4.64,4.64,4.68,,4.64,,,1400,6431.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511626,INE229D01011,RRFIN,XT,,,,,R.R.Financial Consultants Ltd.,12.61,12.85,12.61,12.85,12.85,12.60,,12.85,,,531,6719.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511628,INE417D01012,IMCAP,X,,,,,IM+ Capitals Limited,618.00,628.95,602.00,620.05,610.05,605.05,,620.05,,,3780,2342954.00,67,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511630,INE699B01027,SAMBHAAV,T,,,,,Sambhaav Media Ltd.,3.90,3.90,3.65,3.66,3.80,3.84,,3.74,,,92402,337677.00,74,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511644,INE113B01029,OMEGAIN,XT,,,,,Omega Interactive Technologies Ltd.,148.25,148.25,148.25,148.25,148.25,145.35,,148.25,,,840,124530.00,5,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511654,INE309D01011,SUGALDAM,XT,,,,,Sugal & Damani Share Brokers Ltd.,31.00,31.41,30.79,31.10,31.10,31.41,,31.10,,,1184,36745.00,14,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511658,INE027D01019,NETTLINX,X,,,,,Nettlinx Ltd.,102.99,102.99,95.00,97.13,98.47,98.38,,97.13,,,23835,2360712.00,151,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511664,INE443D01018,BGIL,XT,,,,,BGIL Films & Technologies Ltd,4.42,4.42,4.42,4.42,4.42,4.21,,4.42,,,9233,40809.00,11,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511672,INE099G01011,SCANSTL,XT,,,,,Scan Steels Limited,57.00,57.30,53.31,55.16,56.30,56.09,,55.16,,,16743,928489.00,91,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511676,INE289B01019,GICHSGFIN,B,,,,,GIC HOUSI FI,208.70,208.70,202.10,203.25,202.55,205.70,,203.10,,,23271,4750977.00,602,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511688,INE963B01019,MATHEWE,X,,,,,Mathew Easow Research Securities Lt,6.78,6.78,6.78,6.78,6.78,6.78,,6.78,,,100,678.00,2,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511692,INE759C01019,AJCON,X,,,,,AJCON GLOBAL,28.90,28.90,26.62,28.82,28.83,28.77,,28.82,,,1411,39573.00,17,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511696,INE953B01010,CHRTEDCA,XT,,,,,CHAR CAP INV,260.00,260.00,260.00,260.00,260.00,260.60,,260.00,,,250,65000.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511700,INE625D01010,STANCAP,XT,,,,,Standard Capital Markets Ltd.,62.55,62.55,62.55,62.55,62.55,61.33,,62.55,,,4016,251200.00,17,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511702,INE290E01011,YOGI,X,,,,,YOGI LIMITED,30.45,30.45,29.35,30.41,29.52,30.58,,30.41,,,577,17085.00,15,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511710,INE717D01023,CUBIFIN,X,,,,,CUBI FIN SER,1.45,1.45,1.40,1.40,1.40,1.45,,1.40,,,17854,25048.00,32,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511712,INE452B01013,RELICTEC,X,,,,,Relic Technologies Ltd.,16.90,16.90,16.56,16.56,16.56,17.69,,16.56,,,1041,17266.00,19,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511714,INE875B01015,NIMBSPROJ,X,,,,,Nimbus Projects Limited,30.90,30.90,29.16,29.30,30.78,30.80,,29.30,,,810,24236.00,12,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511724,INE020D01022,BAIDFIN,T,,,,,BAID FINSERV LIMITED,21.95,21.95,21.10,21.23,21.10,21.39,,21.10,,,4705,101499.00,25,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511726,INE946H01037,VIPUL,B,,,,,Vipul Limited,18.50,19.00,17.91,18.39,18.42,18.48,,18.40,,,42192,768021.00,267,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511728,INE006C01015,KZLFIN,X,,,,,K.Z.Leasing & Finance Ltd.,24.00,25.89,24.00,25.89,25.89,24.66,,25.89,,,235,5658.00,3,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511740,INE239B01014,MEHTAHG,XT,,,,,Mehta Housing Finance Ltd.,96.00,96.00,96.00,96.00,96.00,96.00,,96.00,,,25,2400.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511742,INE583D01011,UGROCAP,B,,,,,UGRO CAPITAL LIMITED,268.75,269.05,261.00,262.85,263.50,265.05,,262.70,,,311459,81384329.00,1045,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511754,INE861D01011,SAHLIBHFI,XT,,,,,Shalibhadra Finance Ltd.,452.50,460.00,433.00,458.15,459.00,440.50,,458.15,,,5601,2520445.00,58,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511756,INE195I01013,ABIRAFN,Z,,,,,Abirami Financial Services (India),35.89,35.89,35.89,35.89,35.89,35.19,,35.89,,,795,28532.00,20,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511758,INE094E01017,MANSIFIN,XT,,,,,Mansi Finance (Chennai) Ltd,40.29,40.29,40.28,40.28,40.28,42.40,,40.28,,,319,12852.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511760,INE518D01025,SEVENHILL,X,,,,,Seven Hill Industries Limited,0.58,0.59,0.57,0.58,0.59,0.58,,0.58,,,226508,131504.00,344,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511764,INE819K01014,AASTAFIN,X,,,,,Aastamangalam Finance Limited,54.00,54.00,52.80,53.49,53.50,51.52,,53.49,,,1852,98584.00,18,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511766,INE296G01013,MUTHTFN,B,,,,,Muthoot Capital Services Ltd.,385.00,390.10,377.95,385.60,388.30,381.40,,386.80,,,1207,462655.00,190,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,511768,INE677D01029,MASTERTR,XT,,,,,Master Trust Ltd.,479.80,479.80,452.10,464.55,464.00,463.60,,464.55,,,3360,1560306.00,82,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512008,INE886D01026,EFCIL,XT,,,,,EFC (I) LIMITED,355.05,373.80,355.05,359.10,359.95,359.95,,359.10,,,127766,46428171.00,281,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512018,INE135H01029,CNIRESLTD,X,,,,,CNI Research Ltd,2.41,2.41,2.27,2.33,2.33,2.36,,2.33,,,75801,175847.00,202,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512020,INE967G01019,ZSARACOM,X,,,,,Saraswati Commercial (India) Ltd.,3100.00,3150.00,2950.00,2958.55,2958.55,3041.45,,2958.55,,,416,1249954.00,127,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512024,INE643D01013,NDMETAL,XT,,,,,N D METAL IN,117.60,117.60,117.60,117.60,117.60,120.00,,117.60,,,1,117.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512038,INE887D01016,TCC,XT,,,,,TCC CONCEPT LIMITED,159.05,159.05,159.05,159.05,159.05,155.95,,159.05,,,2,318.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512047,INE510H01015,ROYALIND,XT,,,,,Royal India Corporation Limited,3.28,3.31,3.02,3.31,3.31,3.16,,3.31,,,19609,63559.00,81,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512048,INE195E01020,LUHARUKA,XT,,,,,Luharuka Media & Infra Limited,4.72,4.72,4.72,4.72,4.72,4.81,,4.72,,,95593,451198.00,250,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512064,INE762D01011,VISVEN,XT,,,,,VISHVPRABHA VENTURES LIMITED,98.00,98.00,93.59,98.00,98.00,98.50,,98.00,,,33,3154.00,5,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512068,INE945F01025,DECNGOLD,XT,,,,,Deccan Gold Mines Ltd.,128.00,128.05,124.60,125.35,125.35,128.05,,125.35,,,221709,27972126.00,1153,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512070,INE628A01036,UPL,A,,,,,UPL Limited,579.90,583.90,577.00,581.45,581.00,578.70,,581.40,,,34620,20101467.00,1127,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512093,INE234B01023,CRANESSOFT,Z,,,,,Cranes Software International Ltd.,4.06,4.15,4.06,4.15,4.15,4.07,,4.15,,,161070,657036.00,170,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512097,INE092G01024,SAICOM,X,,,,,Saianand Commercial Limited,0.48,0.49,0.47,0.48,0.49,0.48,,0.48,,,742397,355787.00,1883,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512103,INE276H01013,NIDHGRN,XT,,,,,Nidhi Granites Limited,104.51,109.72,104.00,104.00,104.00,104.51,,104.00,,,1529,166662.00,10,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512131,INE529F01035,SIGNETIND,T,,,,,SIGNET IND,68.01,68.01,64.50,64.61,64.60,66.68,,64.53,,,9079,590733.00,50,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512149,INE758A01072,AVANCE,XT,,,,,Avance Technologies Ltd.,0.65,0.65,0.65,0.65,0.65,0.64,,0.65,,,1345542,874602.00,99,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512161,INE650K01021,SECURKLOUD,B,,,,,SECUREKLOUD TECHNOLOGIES LIMITED,39.00,39.71,38.40,38.84,38.84,39.06,,38.65,,,5650,219430.00,136,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512165,INE365O01010,ABANSENT,X,,,,,ABANS ENTERPRISES LTD,145.50,148.00,145.00,146.90,146.50,145.50,,146.90,,,495593,72821813.00,55,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512169,INE968E01012,CAPRICORN,XT,,,,,Capricorn Systems Global Solutions Ltd.,9.10,9.10,9.10,9.10,9.10,9.56,,9.10,,,100,910.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512175,INE685D01022,VAMA,X,,,,,Vama Industries Limited,4.29,4.29,4.15,4.18,4.20,4.22,,4.18,,,42010,177040.00,115,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512179,INE805D01034,SUNTECK,A,,,,,Sunteck Realty Ltd,497.95,498.45,488.55,491.70,492.55,492.70,,492.70,,,9387,4636117.00,493,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512197,INE798C01017,SILVERO,Z,,,,,Silver oak Commercial Ltd.,2.53,2.53,2.46,2.47,2.47,2.58,,2.47,,,14323,35447.00,27,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512215,INE902L01016,STEPHANOTIS,XT,,,,,STEPHANOTIS FINANCE LIMITED,44.88,44.88,44.88,44.88,44.88,44.00,,44.88,,,1,44.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512217,INE730E01016,PRISMMEDI,X,,,,,Prism Medico and Pharmacy Ltd.,25.45,26.40,24.72,25.35,25.46,25.17,,25.35,,,15190,384312.00,105,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512229,INE379J01029,VERITAS,XT,,,,,Veritas (India) Limited,383.65,383.65,383.65,383.65,383.65,376.15,,383.65,,,2434,933804.00,32,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512237,INE070D01027,JAICORPLTD,A,,,,,Jai Corp Limited,323.65,328.75,312.65,315.05,315.60,320.30,,315.10,,,66367,21206700.00,1722,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512247,INE894A01026,ASHCAP,X,,,,,Ashirwad Capital Ltd.,4.10,4.10,3.98,3.99,3.98,4.03,,3.99,,,92844,372090.00,279,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512257,INE895A01023,SVARTCORP,X,,,,,SVARTCORP,3.80,3.80,3.71,3.74,3.74,3.76,,3.74,,,123511,460943.00,443,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512267,INE200D01020,MMWL,B,,,,,Media Matrix Worldwide Ltd.,20.70,20.70,19.86,20.12,20.12,20.30,,20.12,,,56885,1146485.00,307,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512279,INE043F01011,NNTL,Z,,,,,Visisth Mercantile Ltd.,12.07,12.07,12.07,12.07,12.07,11.50,,12.07,,,101,1219.00,2,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512296,INE458B01036,BHAGYNAGAR,T,,,,,Bhagyanagar India Limited,70.00,71.00,67.25,69.64,70.00,69.99,,69.69,,,7388,513039.00,66,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512301,INE417N01011,CHMBBRW,XT,,,,,Chambal Breweries & Distilleries Li,6.36,6.36,6.36,6.36,6.36,6.24,,6.36,,,24982,158885.00,51,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512329,INE385F01016,SGMART,T,,,,,SG MART LIMITED,8019.00,8299.00,8006.00,8050.45,8277.00,8168.70,,8050.45,,,854,6947267.00,150,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512344,INE068C01015,ARAVALIS,X,,,,,Aravali Securities & Finance Ltd.,3.95,3.95,3.80,3.80,3.80,3.94,,3.80,,,2835,11112.00,9,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512379,INE716D01033,CRESSAN,A,,,,,Cressanda Solutions Ltd.,24.95,25.08,23.75,23.86,23.86,24.88,,23.86,,,3440515,84249399.00,2041,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512381,INE992I01013,STARTECK,B,,,,,STARTECK FINANCE LIMITED,221.00,238.15,221.00,234.15,235.00,216.50,,234.35,,,8792,2012750.00,200,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512393,INE037B01012,SHARDUL,X,,,,,SHARDUL SECU,150.20,152.90,145.75,147.60,145.75,153.10,,147.60,,,1321,196718.00,49,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512399,INE017I01027,SERA,XT,,,,,SERA INVESTMENTS & FINANCE INDIA LIMITED,16.00,16.64,16.00,16.00,16.00,16.32,,16.00,,,112937,1814602.00,171,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512425,INE242B01018,NIRAVCOM,X,,,,,Nirav Commercials Ltd.,489.95,489.95,455.00,484.60,488.90,453.00,,484.60,,,144,67408.00,29,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512437,INE412D01013,APOLLOFI,X,,,,,Apollo Finvest (India) Ltd.,619.35,619.35,575.25,607.40,605.25,593.05,,607.40,,,599,358847.00,96,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512441,INE993I01011,ENBETRD,X,,,,,Enbee Trade & Finance Ltd,11.68,11.68,10.77,10.89,11.01,11.33,,10.89,,,87135,944610.00,314,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512443,INE162L01017,GANONPRO,X,,,,,Ganon Products Limited,13.25,14.71,13.25,14.24,14.65,13.38,,14.24,,,95746,1347868.00,105,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512453,INE564J01026,SHRJAGP,X,,,,,Shri Jagdamba Polymers Ltd,700.00,700.00,690.10,694.30,694.30,695.45,,694.30,,,573,398335.00,94,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512455,INE281B01032,LLOYDSME,A,,,,,Lloyds Metals and Energy Limited,568.00,610.00,568.00,602.80,602.80,566.50,,602.45,,,170647,100881791.00,6840,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512463,INE080I01025,LLOYDSENT,T,,,,,LLOYDS ENTERPRISES LIMITED,41.20,43.26,39.71,43.26,43.26,41.20,,43.26,,,2725696,116021475.00,2602,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512477,INE765L01017,BETXIND,XT,,,,,Betex India Ltd.,300.00,300.00,300.00,300.00,300.00,297.95,,300.00,,,346,103800.00,11,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512479,INE661K01010,VIRYA,XT,,,,,VIRYA RESOURCES LIMITED,724.85,724.85,724.85,724.85,724.85,763.00,,724.85,,,4,2899.00,3,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512481,INE012F01016,POLYTEX,XT,,,,,Polytex India Ltd.,4.21,4.21,4.21,4.21,4.21,4.43,,4.21,,,2780,11703.00,38,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512485,INE977F01010,DHANCOT,X,,,,,DHAN. COTEX,56.82,56.82,56.01,56.02,56.02,54.12,,56.02,,,33,1861.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512489,INE876A01015,OASISEC,X,,,,,Oasis Securities Limited,92.00,94.00,85.70,86.05,86.05,90.21,,86.05,,,324,27917.00,9,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512493,INE590B01010,GARNETINT,X,,,,,Garnet International Limited,55.94,56.00,54.00,54.07,54.07,55.36,,54.07,,,29801,1640673.00,78,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512499,INE435E01020,SHALPRO,X,,,,,Shalimar Productions Ltd.,0.49,0.49,0.49,0.49,0.49,0.49,,0.49,,,201674,98820.00,355,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512519,INE668D01028,DONEAR,B,,,,,Donear Industries Ltd,102.55,102.95,99.05,100.25,100.45,102.15,,100.40,,,11863,1193904.00,369,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512527,INE091C01017,SUPER,X,,,,,SUPER SAL IN,1108.55,1128.00,1105.30,1110.95,1105.30,1108.55,,1110.95,,,695,772584.00,35,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512529,INE807F01027,SEQUENT,A,,,,,SEQUENT,126.40,126.40,120.00,121.05,121.05,126.45,,121.05,,,51664,6327501.00,1514,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512531,INE655A01013,STCINDIA,B,,,,,ST TRAD CORP,130.90,130.90,125.90,130.90,130.90,124.70,,130.90,,,64939,8404549.00,1033,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,512553,INE058B01018,ZENITHEXPO,B,,,,,Zenith Exports Ltd.,159.60,159.60,159.60,159.60,159.60,168.00,,159.60,,,1242,198223.00,22,F1,1,,,,,
